MONSTER_TYPEID,NAME,CLASS,HP,ATK,DEF,RECOVER,VIOLENCE,STATUS_POISON,STATUS_WEAK,STATUS_SICK,STATUS_HURT,STATUS_PARALYSIS,STATUS_CURSE,SPARK_COIN,SPARK_SOUL,SKILL_BASE,ACTION_CNT_MIN,ACTION_CNT,AI,CATCH_ID,CATCH_RATE,CATCH_LEVEL_MIN,CATCH_LEVEL_MAX,IS_BOSS,
92135,921351,5,7608,1574,491,585,500,0,0,0,0,0,0,400,200,46000,1,2,0,10143,2500,1,3,0,
92136,921361,1,6340,1312,409,450,500,0,0,0,0,0,0,400,200,46001,1,2,0,10098,2500,1,3,0,
92137,921371,1,5706,1509,409,450,500,0,0,0,0,0,0,400,200,46000,1,2,0,10167,2500,1,3,0,
92138,921381,6,7291,1378,450,405,500,0,0,0,0,0,0,400,200,46001,1,2,0,10146,2500,1,3,0,
92139,921391,2,7291,1509,532,495,500,0,0,0,0,0,0,400,200,46000,1,2,0,10095,2500,1,3,0,
92140,921401,2,7608,1574,491,585,500,0,0,0,0,0,0,400,200,46001,1,2,0,10131,2500,1,3,0,
92141,921411,3,6521,1350,414,455,500,0,0,0,0,0,0,400,200,46000,1,2,0,10137,2500,1,3,0,
92142,921421,3,5869,1552,414,455,500,0,0,0,0,0,0,400,200,46001,1,2,0,10101,2500,1,3,0,
92143,921431,3,7499,1417,455,410,500,0,0,0,0,0,0,400,200,46000,1,2,0,10167,2500,1,3,0,
92144,921441,4,7499,1552,538,501,500,0,0,0,0,0,0,400,200,46001,1,2,0,10122,2500,1,3,0,
92145,921451,4,7825,1620,497,592,500,0,0,0,0,0,0,400,200,46000,1,2,0,10104,2500,1,3,0,
92146,921461,1,6088,1260,403,443,500,0,0,0,0,0,0,400,200,46001,1,2,0,10167,2500,1,3,0,
92147,921471,4,5479,1448,403,443,500,0,0,0,0,0,0,400,200,46000,1,2,0,10122,2500,1,3,0,
92148,921481,5,7001,1323,443,399,500,0,0,0,0,0,0,400,200,46001,1,2,0,10107,2500,1,3,0,
92149,921491,6,7001,1448,523,487,500,0,0,0,0,0,0,400,200,46000,1,2,0,10128,2500,1,3,0,
92150,921501,5,7306,1511,483,576,500,0,0,0,0,0,0,400,200,46001,1,2,0,10143,2500,1,3,0,
92151,921511,1,6088,1260,403,443,500,0,0,0,0,0,0,400,200,46000,1,2,0,10098,2500,1,3,0,
92152,921521,2,5479,1448,403,443,500,0,0,0,0,0,0,400,200,46001,1,2,0,10095,2500,1,3,0,
92153,921531,3,7001,1323,443,399,500,0,0,0,0,0,0,400,200,46000,1,2,0,10101,2500,1,3,0,
92154,921541,4,7001,1448,523,487,500,0,0,0,0,0,0,400,200,46001,1,2,0,10104,2500,1,3,0,
92155,921551,5,7306,1511,483,576,500,0,0,0,0,0,0,400,200,46000,1,2,0,10110,2500,1,3,0,
92156,921561,6,6161,1275,404,445,500,0,0,0,0,0,0,400,200,46001,1,2,0,10107,2500,1,3,0,
92157,921571,3,5545,1466,404,445,500,0,0,0,0,0,0,400,200,46000,1,2,0,10101,2500,1,3,0,
92158,921581,1,7085,1338,445,400,500,0,0,0,0,0,0,400,200,46001,1,2,0,10098,2500,1,3,0,
92159,921591,1,7085,1466,525,489,500,0,0,0,0,0,0,400,200,46000,1,2,0,10167,2500,1,3,0,
92160,921601,1,7393,1529,485,578,500,0,0,0,0,0,0,400,200,46001,1,2,0,10167,2500,1,3,0,
92161,921611,3,6161,1275,404,445,500,0,0,0,0,0,0,400,200,46000,1,2,0,10104,2500,1,3,0,
92162,921621,2,5545,1466,404,445,500,0,0,0,0,0,0,400,200,46001,1,2,0,10095,2500,1,3,0,
92163,921631,2,7085,1338,445,400,500,0,0,0,0,0,0,400,200,46000,1,2,0,10131,2500,1,3,0,
92164,921641,3,7085,1466,525,489,500,0,0,0,0,0,0,400,200,46001,1,2,0,10137,2500,1,3,0,
92165,921651,2,7393,1529,485,578,500,0,0,0,0,0,0,400,200,46000,1,2,0,10131,2500,1,3,0,
92166,921661,1,6161,1275,404,445,500,0,0,0,0,0,0,400,200,46001,1,2,0,10098,2500,1,3,0,
92167,921671,3,5545,1466,404,445,500,0,0,0,0,0,0,400,200,46000,1,2,0,10101,2500,1,3,0,
92168,921681,3,7085,1338,445,400,500,0,0,0,0,0,0,400,200,46001,1,2,0,10137,2500,1,3,0,
92169,921691,3,7085,1466,525,489,500,0,0,0,0,0,0,400,200,46000,1,2,0,10167,2500,1,3,0,
92170,921701,4,7393,1529,485,578,500,0,0,0,0,0,0,400,200,46001,1,2,0,10122,2500,1,3,0,
92171,921711,2,6161,1275,404,445,500,0,0,0,0,0,0,400,200,46000,1,2,0,10095,2500,1,3,0,
92172,921721,4,5545,1466,404,445,500,0,0,0,0,0,0,400,200,46001,1,2,0,10104,2500,1,3,0,
92173,921731,4,7085,1338,445,400,500,0,0,0,0,0,0,403,202,46000,1,2,0,10104,2500,1,3,0,
92174,921741,4,7085,1466,525,489,500,0,0,0,0,0,0,403,202,46001,1,2,0,10122,2500,1,3,0,
92175,921751,4,7393,1529,485,578,500,0,0,0,0,0,0,403,202,46000,1,2,0,10122,2500,1,3,0,
92176,921761,5,6161,1275,404,445,500,0,0,0,0,0,0,403,202,46001,1,2,0,10107,2500,1,3,0,
92177,921771,6,5545,1466,404,445,500,0,0,0,0,0,0,403,202,46000,1,2,0,10110,2500,1,3,0,
92178,921781,6,7085,1338,445,400,500,0,0,0,0,0,0,403,202,46001,1,2,0,10146,2500,1,3,0,
92179,921791,6,7085,1466,525,489,500,0,0,0,0,0,0,403,202,46000,1,2,0,10146,2500,1,3,0,
92180,921801,5,7393,1529,485,578,500,0,0,0,0,0,0,403,202,46001,1,2,0,10143,2500,1,3,0,
92181,921811,6,6266,1297,408,448,500,0,0,0,0,0,0,403,202,46000,1,2,0,10110,2500,1,3,0,
92182,921821,5,5640,1491,408,448,500,0,0,0,0,0,0,403,202,46001,1,2,0,10107,2500,1,3,0,
92183,921831,5,7206,1362,448,404,500,0,0,0,0,0,0,403,202,46000,1,2,0,10143,2500,1,3,0,
92184,921841,6,7206,1491,530,493,500,0,0,0,0,0,0,403,202,46001,1,2,0,10128,2500,1,3,0,
92185,921851,5,7520,1556,489,583,500,0,0,0,0,0,0,403,202,46000,1,2,0,10143,2500,1,3,0,
92186,921861,1,6266,1297,408,448,500,0,0,0,0,0,0,403,202,46001,1,2,0,10098,2500,1,3,0,
92187,921871,1,5640,1491,408,448,500,0,0,0,0,0,0,403,202,46000,1,2,0,10167,2500,1,3,0,
92188,921881,6,7206,1362,448,404,500,0,0,0,0,0,0,403,202,46001,1,2,0,10146,2500,1,3,0,
92189,921891,2,7206,1491,530,493,500,0,0,0,0,0,0,403,202,46000,1,2,0,10095,2500,1,3,0,
92190,921901,2,7520,1556,489,583,500,0,0,0,0,0,0,403,202,46001,1,2,0,10131,2500,1,3,0,
92191,921911,3,6266,1297,408,448,500,0,0,0,0,0,0,403,202,46000,1,2,0,10137,2500,1,3,0,
92192,921921,3,5640,1491,408,448,500,0,0,0,0,0,0,403,202,46001,1,2,0,10101,2500,1,3,0,
92193,921931,3,7206,1362,448,404,500,0,0,0,0,0,0,403,202,46000,1,2,0,10167,2500,1,3,0,
92194,921941,4,7206,1491,530,493,500,0,0,0,0,0,0,403,202,46001,1,2,0,10122,2500,1,3,0,
92195,921951,4,7520,1556,489,583,500,0,0,0,0,0,0,403,202,46000,1,2,0,10104,2500,1,3,0,
92196,921961,1,6266,1297,408,448,500,0,0,0,0,0,0,403,202,46001,1,2,0,10167,2500,1,3,0,
92197,921971,4,5640,1491,408,448,500,0,0,0,0,0,0,403,202,46000,1,2,0,10122,2500,1,3,0,
92198,921981,5,7206,1362,448,404,500,0,0,0,0,0,0,403,202,46001,1,2,0,10107,2500,1,3,0,
92199,921991,6,7206,1491,530,493,500,0,0,0,0,0,0,403,202,46000,1,2,0,10128,2500,1,3,0,
92200,922001,5,7520,1556,489,583,500,0,0,0,0,0,0,403,202,46001,1,2,0,10143,2500,1,3,0,
92201,922011,1,6266,1297,408,448,500,0,0,0,0,0,0,403,202,46000,1,2,0,10098,2500,1,3,0,
92202,922021,2,5640,1491,408,448,500,0,0,0,0,0,0,403,202,46001,1,2,0,10095,2500,1,3,0,
92203,922031,3,7206,1362,448,404,500,0,0,0,0,0,0,403,202,46000,1,2,0,10101,2500,1,3,0,
92204,922041,4,7206,1491,530,493,500,0,0,0,0,0,0,403,202,46001,1,2,0,10104,2500,1,3,0,
92205,922051,5,7520,1556,489,583,500,0,0,0,0,0,0,403,202,46000,1,2,0,10110,2500,1,3,0,
92206,922061,6,6340,1312,409,450,500,0,0,0,0,0,0,403,202,46001,1,2,0,10107,2500,1,3,0,
92207,922071,3,5706,1509,409,450,500,0,0,0,0,0,0,403,202,46000,1,2,0,10101,2500,1,3,0,
92208,922081,1,7291,1378,450,405,500,0,0,0,0,0,0,403,202,46001,1,2,0,10098,2500,1,3,0,
92209,922091,1,7291,1509,532,495,500,0,0,0,0,0,0,403,202,46000,1,2,0,10167,2500,1,3,0,
92210,922101,1,7608,1574,491,585,500,0,0,0,0,0,0,403,202,46001,1,2,0,10167,2500,1,3,0,
92211,922111,3,6340,1312,409,450,500,0,0,0,0,0,0,403,202,46000,1,2,0,10104,2500,1,3,0,
92212,922121,2,5706,1509,409,450,500,0,0,0,0,0,0,403,202,46001,1,2,0,10095,2500,1,3,0,
92213,922131,2,7291,1378,450,405,500,0,0,0,0,0,0,403,202,46000,1,2,0,10131,2500,1,3,0,
92214,922141,3,7291,1509,532,495,500,0,0,0,0,0,0,403,202,46001,1,2,0,10137,2500,1,3,0,
92215,922151,2,7608,1574,491,585,500,0,0,0,0,0,0,407,204,46000,1,2,0,10131,2500,1,3,0,
92216,922161,1,6340,1312,409,450,500,0,0,0,0,0,0,407,204,46001,1,2,0,10098,2500,1,3,0,
92217,922171,3,5706,1509,409,450,500,0,0,0,0,0,0,407,204,46000,1,2,0,10101,2500,1,3,0,
92218,922181,3,7291,1378,450,405,500,0,0,0,0,0,0,407,204,46001,1,2,0,10137,2500,1,3,0,
92219,922191,3,7291,1509,532,495,500,0,0,0,0,0,0,407,204,46000,1,2,0,10167,2500,1,3,0,
92220,922201,4,7608,1574,491,585,500,0,0,0,0,0,0,407,204,46001,1,2,0,10122,2500,1,3,0,
92221,922211,2,6340,1312,409,450,500,0,0,0,0,0,0,407,204,46000,1,2,0,10095,2500,1,3,0,
92222,922221,4,5706,1509,409,450,500,0,0,0,0,0,0,407,204,46001,1,2,0,10104,2500,1,3,0,
92223,922231,4,7291,1378,450,405,500,0,0,0,0,0,0,407,204,46000,1,2,0,10104,2500,1,3,0,
92224,922241,4,7291,1509,532,495,500,0,0,0,0,0,0,407,204,46001,1,2,0,10122,2500,1,3,0,
92225,922251,4,7608,1574,491,585,500,0,0,0,0,0,0,407,204,46000,1,2,0,10122,2500,1,3,0,
92226,922261,5,6446,1334,413,454,500,0,0,0,0,0,0,407,204,46001,1,2,0,10107,2500,1,3,0,
92227,922271,6,5802,1535,413,454,500,0,0,0,0,0,0,407,204,46000,1,2,0,10110,2500,1,3,0,
92228,922281,6,7413,1401,454,408,500,0,0,0,0,0,0,407,204,46001,1,2,0,10146,2500,1,3,0,
92229,922291,6,7413,1535,536,499,500,0,0,0,0,0,0,407,204,46000,1,2,0,10146,2500,1,3,0,
92230,922301,5,7736,1601,495,590,500,0,0,0,0,0,0,407,204,46001,1,2,0,10143,2500,1,3,0,
92231,922311,6,6446,1334,413,454,500,0,0,0,0,0,0,407,204,46000,1,2,0,10110,2500,1,3,0,
92232,922321,5,5802,1535,413,454,500,0,0,0,0,0,0,407,204,46001,1,2,0,10107,2500,1,3,0,
92233,922331,5,7413,1401,454,408,500,0,0,0,0,0,0,407,204,46000,1,2,0,10143,2500,1,3,0,
92234,922341,6,7413,1535,536,499,500,0,0,0,0,0,0,407,204,46001,1,2,0,10128,2500,1,3,0,
92235,922351,5,7736,1601,495,590,500,0,0,0,0,0,0,407,204,46000,1,2,0,10143,2500,1,3,0,
92236,922361,1,6446,1334,413,454,500,0,0,0,0,0,0,407,204,46001,1,2,0,10098,2500,1,3,0,
92237,922371,1,5802,1535,413,454,500,0,0,0,0,0,0,407,204,46000,1,2,0,10167,2500,1,3,0,
92238,922381,6,7413,1401,454,408,500,0,0,0,0,0,0,407,204,46001,1,2,0,10146,2500,1,3,0,
92239,922391,2,7413,1535,536,499,500,0,0,0,0,0,0,407,204,46000,1,2,0,10095,2500,1,3,0,
92240,922401,2,7736,1601,495,590,500,0,0,0,0,0,0,407,204,46001,1,2,0,10131,2500,1,3,0,
92241,922411,3,6446,1334,413,454,500,0,0,0,0,0,0,407,204,46000,1,2,0,10137,2500,1,3,0,
92242,922421,3,5802,1535,413,454,500,0,0,0,0,0,0,407,204,46001,1,2,0,10101,2500,1,3,0,
92243,922431,3,7413,1401,454,408,500,0,0,0,0,0,0,407,204,46000,1,2,0,10167,2500,1,3,0,
92244,922441,4,7413,1535,536,499,500,0,0,0,0,0,0,407,204,46001,1,2,0,10122,2500,1,3,0,
92245,922451,4,7736,1601,495,590,500,0,0,0,0,0,0,411,205,46000,1,2,0,10104,2500,1,3,0,
92246,922461,1,6446,1334,413,454,500,0,0,0,0,0,0,411,205,46001,1,2,0,10167,2500,1,3,0,
92247,922471,4,5802,1535,413,454,500,0,0,0,0,0,0,411,205,46000,1,2,0,10122,2500,1,3,0,
92248,922481,5,7413,1401,454,408,500,0,0,0,0,0,0,411,205,46001,1,2,0,10107,2500,1,3,0,
92249,922491,6,7413,1535,536,499,500,0,0,0,0,0,0,411,205,46000,1,2,0,10128,2500,1,3,0,
92250,922501,5,7736,1601,495,590,500,0,0,0,0,0,0,411,205,46001,1,2,0,10143,2500,1,3,0,
92251,922511,1,6521,1350,414,455,500,0,0,0,0,0,0,411,205,46000,1,2,0,10098,2500,1,3,0,
92252,922521,2,5869,1552,414,455,500,0,0,0,0,0,0,411,205,46001,1,2,0,10095,2500,1,3,0,
92253,922531,3,7499,1417,455,410,500,0,0,0,0,0,0,411,205,46000,1,2,0,10101,2500,1,3,0,
92254,922541,4,7499,1552,538,501,500,0,0,0,0,0,0,411,205,46001,1,2,0,10104,2500,1,3,0,
92255,922551,5,7825,1620,497,592,500,0,0,0,0,0,0,411,205,46000,1,2,0,10110,2500,1,3,0,
92256,922561,6,6521,1350,414,455,500,0,0,0,0,0,0,411,205,46001,1,2,0,10107,2500,1,3,0,
92257,922571,3,5869,1552,414,455,500,0,0,0,0,0,0,411,205,46000,1,2,0,10101,2500,1,3,0,
92258,922581,1,7499,1417,455,410,500,0,0,0,0,0,0,411,205,46001,1,2,0,10098,2500,1,3,0,
92259,922591,1,7499,1552,538,501,500,0,0,0,0,0,0,411,205,46000,1,2,0,10167,2500,1,3,0,
92260,922601,1,7825,1620,497,592,500,0,0,0,0,0,0,411,205,46001,1,2,0,10167,2500,1,3,0,
92261,922611,3,6521,1350,414,455,500,0,0,0,0,0,0,411,205,46000,1,2,0,10104,2500,1,3,0,
92262,922621,2,5869,1552,414,455,500,0,0,0,0,0,0,411,205,46001,1,2,0,10095,2500,1,3,0,
92263,922631,2,7499,1417,455,410,500,0,0,0,0,0,0,411,205,46000,1,2,0,10131,2500,1,3,0,
92264,922641,3,7499,1552,538,501,500,0,0,0,0,0,0,411,205,46001,1,2,0,10137,2500,1,3,0,
92265,922651,2,7825,1620,497,592,500,0,0,0,0,0,0,411,205,46000,1,2,0,10131,2500,1,3,0,
92266,922661,1,6521,1350,414,455,500,0,0,0,0,0,0,411,205,46001,1,2,0,10098,2500,1,3,0,
92267,922671,3,5869,1552,414,455,500,0,0,0,0,0,0,411,205,46000,1,2,0,10101,2500,1,3,0,
92268,922681,3,7499,1417,455,410,500,0,0,0,0,0,0,411,205,46001,1,2,0,10137,2500,1,3,0,
92269,922691,3,7499,1552,538,501,500,0,0,0,0,0,0,411,205,46000,1,2,0,10167,2500,1,3,0,
92270,922701,4,7825,1620,497,592,500,0,0,0,0,0,0,411,205,46001,1,2,0,10122,2500,1,3,0,
92271,922711,2,6521,1350,414,455,500,0,0,0,0,0,0,411,205,46000,1,2,0,10095,2500,1,3,0,
92272,922721,4,5869,1552,414,455,500,0,0,0,0,0,0,411,205,46001,1,2,0,10104,2500,1,3,0,
92273,922731,4,7499,1417,455,410,500,0,0,0,0,0,0,411,205,46000,1,2,0,10104,2500,1,3,0,
92274,922741,4,7499,1552,538,501,500,0,0,0,0,0,0,411,205,46001,1,2,0,10122,2500,1,3,0,
92275,922751,4,7825,1620,497,592,500,0,0,0,0,0,0,411,205,46000,1,2,0,10122,2500,1,3,0,
92276,922761,5,6628,1372,417,459,500,0,0,0,0,0,0,411,205,46001,1,2,0,10107,2500,1,3,0,
92277,922771,6,5965,1578,417,459,500,0,0,0,0,0,0,411,205,46000,1,2,0,10110,2500,1,3,0,
92278,922781,6,7622,1441,459,413,500,0,0,0,0,0,0,411,205,46001,1,2,0,10146,2500,1,3,0,
92279,922791,6,7622,1578,543,505,500,0,0,0,0,0,0,411,205,46000,1,2,0,10146,2500,1,3,0,
92280,922801,5,7954,1647,501,597,500,0,0,0,0,0,0,411,205,46001,1,2,0,10143,2500,1,3,0,
92281,922811,6,6628,1372,417,459,500,0,0,0,0,0,0,411,205,46000,1,2,0,10110,2500,1,3,0,
92282,922821,5,5965,1578,417,459,500,0,0,0,0,0,0,411,205,46001,1,2,0,10107,2500,1,3,0,
92283,922831,5,7622,1441,459,413,500,0,0,0,0,0,0,411,205,46000,1,2,0,10143,2500,1,3,0,
92284,922841,6,7622,1578,543,505,500,0,0,0,0,0,0,411,205,46001,1,2,0,10128,2500,1,3,0,
92285,922851,5,7954,1647,501,597,500,0,0,0,0,0,0,411,205,46000,1,2,0,10143,2500,1,3,0,
92286,922861,1,6703,1388,419,461,500,0,0,0,0,0,0,411,205,46001,1,2,0,10098,2500,1,3,0,
92287,922871,1,6033,1596,419,461,500,0,0,0,0,0,0,411,205,46000,1,2,0,10167,2500,1,3,0,
92288,922881,6,7709,1457,461,415,500,0,0,0,0,0,0,411,205,46001,1,2,0,10146,2500,1,3,0,
92289,922891,2,7709,1596,545,507,500,0,0,0,0,0,0,411,205,46000,1,2,0,10095,2500,1,3,0,
92290,922901,2,8044,1666,503,599,500,0,0,0,0,0,0,411,205,46001,1,2,0,10131,2500,1,3,0,
92291,922911,3,6628,1372,417,459,500,0,0,0,0,0,0,411,205,46000,1,2,0,10137,2500,1,3,0,
92292,922921,3,5965,1578,417,459,500,0,0,0,0,0,0,411,205,46001,1,2,0,10101,2500,1,3,0,
92293,922931,3,7622,1441,459,413,500,0,0,0,0,0,0,415,207,46000,1,2,0,10167,2500,1,3,0,
92294,922941,4,7622,1578,543,505,500,0,0,0,0,0,0,415,207,46001,1,2,0,10122,2500,1,3,0,
92295,922951,4,7954,1647,501,597,500,0,0,0,0,0,0,415,207,46000,1,2,0,10104,2500,1,3,0,
92296,922961,1,6628,1372,417,459,500,0,0,0,0,0,0,415,207,46001,1,2,0,10167,2500,1,3,0,
92297,922971,4,5965,1578,417,459,500,0,0,0,0,0,0,415,207,46000,1,2,0,10122,2500,1,3,0,
92298,922981,5,7622,1441,459,413,500,0,0,0,0,0,0,415,207,46001,1,2,0,10107,2500,1,3,0,
92299,922991,6,7622,1578,543,505,500,0,0,0,0,0,0,415,207,46000,1,2,0,10128,2500,1,3,0,
92300,923001,5,7954,1647,501,597,500,0,0,0,0,0,0,415,207,46001,1,2,0,10143,2500,1,3,0,
92301,923011,1,6703,1388,419,461,500,0,0,0,0,0,0,415,207,46000,1,2,0,10098,2500,1,3,0,
92302,923021,2,6033,1596,419,461,500,0,0,0,0,0,0,415,207,46001,1,2,0,10095,2500,1,3,0,
92303,923031,3,7709,1457,461,415,500,0,0,0,0,0,0,415,207,46000,1,2,0,10101,2500,1,3,0,
92304,923041,4,7709,1596,545,507,500,0,0,0,0,0,0,415,207,46001,1,2,0,10104,2500,1,3,0,
92305,923051,5,8044,1666,503,599,500,0,0,0,0,0,0,415,207,46000,1,2,0,10110,2500,1,3,0,
92306,923061,6,6703,1388,419,461,500,0,0,0,0,0,0,415,207,46001,1,2,0,10107,2500,1,3,0,
92307,923071,3,6033,1596,419,461,500,0,0,0,0,0,0,415,207,46000,1,2,0,10101,2500,1,3,0,
92308,923081,1,7709,1457,461,415,500,0,0,0,0,0,0,415,207,46001,1,2,0,10098,2500,1,3,0,
92309,923091,1,7709,1596,545,507,500,0,0,0,0,0,0,415,207,46000,1,2,0,10167,2500,1,3,0,
92310,923101,1,8044,1666,503,599,500,0,0,0,0,0,0,415,207,46001,1,2,0,10167,2500,1,3,0,
92311,923111,3,6812,1411,422,465,500,0,0,0,0,0,0,415,207,46000,1,2,0,10104,2500,1,3,0,
92312,923121,2,6130,1622,422,465,500,0,0,0,0,0,0,415,207,46001,1,2,0,10095,2500,1,3,0,
92313,923131,2,7833,1481,465,418,500,0,0,0,0,0,0,415,207,46000,1,2,0,10131,2500,1,3,0,
92314,923141,3,7833,1622,549,511,500,0,0,0,0,0,0,415,207,46001,1,2,0,10137,2500,1,3,0,
92315,923151,2,8174,1693,507,604,500,0,0,0,0,0,0,415,207,46000,1,2,0,10131,2500,1,3,0,
92316,923161,1,6812,1411,422,465,500,0,0,0,0,0,0,415,207,46001,1,2,0,10098,2500,1,3,0,
92317,923171,3,6130,1622,422,465,500,0,0,0,0,0,0,415,207,46000,1,2,0,10101,2500,1,3,0,
92318,923181,3,7833,1481,465,418,500,0,0,0,0,0,0,415,207,46001,1,2,0,10137,2500,1,3,0,
92319,923191,3,7833,1622,549,511,500,0,0,0,0,0,0,415,207,46000,1,2,0,10167,2500,1,3,0,
92320,923201,4,8174,1693,507,604,500,0,0,0,0,0,0,415,207,46001,1,2,0,10122,2500,1,3,0,
92321,923211,2,6812,1411,422,465,500,0,0,0,0,0,0,415,207,46000,1,2,0,10095,2500,1,3,0,
92322,923221,4,6130,1622,422,465,500,0,0,0,0,0,0,415,207,46001,1,2,0,10104,2500,1,3,0,
92323,923231,4,7833,1481,465,418,500,0,0,0,0,0,0,415,207,46000,1,2,0,10104,2500,1,3,0,
92324,923241,4,7833,1622,549,511,500,0,0,0,0,0,0,415,207,46001,1,2,0,10122,2500,1,3,0,
92325,923251,4,8174,1693,507,604,500,0,0,0,0,0,0,415,207,46000,1,2,0,10122,2500,1,3,0,
92326,923261,5,6812,1411,422,465,500,0,0,0,0,0,0,415,207,46001,1,2,0,10107,2500,1,3,0,
92327,923271,6,6130,1622,422,465,500,0,0,0,0,0,0,415,207,46000,1,2,0,10110,2500,1,3,0,
92328,923281,6,7833,1481,465,418,500,0,0,0,0,0,0,415,207,46001,1,2,0,10146,2500,1,3,0,
92329,923291,6,7833,1622,549,511,500,0,0,0,0,0,0,415,207,46000,1,2,0,10146,2500,1,3,0,
92330,923301,3,3678,1089,507,604,500,0,0,0,0,0,0,415,207,46001,1,2,0,10120,2500,8,10,0,
92331,923311,3,3208,1013,435,479,500,0,0,0,0,0,0,415,207,46000,1,2,0,10138,2500,8,10,0,
92332,923321,4,2887,1140,435,479,500,0,0,0,0,0,0,415,207,46001,1,2,0,10123,2500,8,10,0,
92333,923331,6,3689,1020,479,431,500,0,0,0,0,0,0,415,207,46000,1,2,0,10147,2500,8,10,0,
92334,923341,6,3689,1150,566,527,500,0,0,0,0,0,0,415,207,46001,1,2,0,10129,2500,8,10,0,
92335,923351,2,3849,1100,522,622,500,0,0,0,0,0,0,415,207,46000,1,2,0,10133,0,8,10,0,
93001,930011,6,4000,415,415,415,500,0,0,0,0,0,0,500,500,46001,1,2,0,10062,10000,1,1,0,
93002,930021,6,15000,650,420,420,500,0,0,0,0,0,0,1000,1000,46000,1,2,0,10063,10000,1,1,0,
93003,930031,6,50000,2000,425,425,500,0,0,0,0,0,0,2000,2000,46001,1,2,0,10064,10000,1,1,0,
93004,930041,1,10,400,100000,400,500,0,0,0,0,0,0,0,0,46000,1,2,0,10098,10000,1,1,0,
93005,930051,2,10,400,100000,400,500,0,0,0,0,0,0,0,0,46001,1,2,0,10095,10000,1,1,0,
93006,930061,3,10,400,100000,400,500,0,0,0,0,0,0,0,0,46000,1,2,0,10101,10000,1,1,0,
93007,930071,4,10,400,100000,400,500,0,0,0,0,0,0,0,0,46001,1,2,0,10104,10000,1,1,0,
93008,930081,5,10,400,100000,400,500,0,0,0,0,0,0,0,0,46000,1,2,0,10107,10000,1,1,0,
93009,930091,6,10,400,100000,400,500,0,0,0,0,0,0,0,0,46001,1,2,0,10110,10000,1,1,0,
93010,930101,1,30,600,100000,600,500,0,0,0,0,0,0,0,0,46000,1,2,0,10099,10000,1,1,0,
93011,930111,2,30,600,100000,600,500,0,0,0,0,0,0,0,0,46001,1,2,0,10096,10000,1,1,0,
93012,930121,3,30,600,100000,600,500,0,0,0,0,0,0,0,0,46000,1,2,0,10102,10000,1,1,0,
93013,930131,4,30,600,100000,600,500,0,0,0,0,0,0,0,0,46001,1,2,0,10105,10000,1,1,0,
93014,930141,5,30,600,100000,600,500,0,0,0,0,0,0,0,0,46000,1,2,0,10108,10000,1,1,0,
93015,930151,6,30,600,100000,600,500,0,0,0,0,0,0,0,0,46001,1,2,0,10111,10000,1,1,0,
93016,930161,1,60,800,100000,800,500,0,0,0,0,0,0,0,0,46000,1,2,0,10100,10000,1,1,0,
93017,930171,2,60,800,100000,800,500,0,0,0,0,0,0,0,0,46001,1,2,0,10097,10000,1,1,0,
93018,930181,3,60,800,100000,800,500,0,0,0,0,0,0,0,0,46000,1,2,0,10103,10000,1,1,0,
93019,930191,4,60,800,100000,800,500,0,0,0,0,0,0,0,0,46001,1,2,0,10106,10000,1,1,0,
93020,930201,5,60,800,100000,800,500,0,0,0,0,0,0,0,0,46000,1,2,0,10109,10000,1,1,0,
93021,930211,6,60,800,100000,800,500,0,0,0,0,0,0,0,0,46001,1,2,0,10112,10000,1,1,0,
93022,930221,5,4000,415,415,415,500,0,0,0,0,0,0,250,0,46000,1,2,0,10062,10000,1,1,0,
93023,930231,5,10000,650,420,420,500,0,0,0,0,0,0,250,0,46001,1,2,0,10063,10000,1,1,0,
93024,930241,5,20000,1000,425,425,500,0,0,0,0,0,0,250,0,46000,1,2,0,10064,10000,1,1,0,
93025,930251,2,4000,415,415,415,500,0,0,0,0,0,0,0,0,46001,1,2,0,10004,10000,1,1,0,
93026,930261,2,8000,650,420,420,500,0,0,0,0,0,0,0,0,46000,1,2,0,10005,10000,1,1,0,
93027,930271,2,16000,1000,425,425,500,0,0,0,0,0,0,0,0,46001,1,2,0,10006,10000,1,1,0,
95001,950011,1,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10099,0,0,0,0,
95002,950021,2,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10096,0,0,0,0,
95003,950031,6,12959,336,352,440,1000,100,80,80,80,80,80,87,43,46001,2,3,0,10111,0,0,0,0,
95004,950041,1,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10099,0,0,0,0,
95005,950051,1,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10138,0,0,0,0,
95006,950061,1,12959,336,352,440,1000,100,80,80,80,80,80,87,43,46001,2,3,0,10100,0,0,0,0,
95007,950071,2,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10096,0,0,0,0,
95008,950081,2,12012,330,347,433,1000,100,80,80,80,80,80,45,23,46001,2,3,0,10132,0,0,0,0,
95009,950091,2,12959,336,352,440,1000,100,80,80,80,80,80,87,43,46001,2,3,0,10097,0,0,0,0,
95010,950101,1,13929,341,357,447,1000,100,80,80,80,80,80,126,63,46001,2,3,0,10098,0,0,0,0,
